RGB,R,G,B,Location,Frequency,NoteName
"(0.05, 0.7, 0.2)",0.05,0.7,0.2,73,3729.31,A#/Bb
"(0.05, 0.7, 0.25)",0.05,0.7,0.25,73,3729.31,A#/Bb
"(0.05, 0.7, 0.3)",0.05,0.7,0.3,73,3729.31,A#/Bb
"(0.05, 0.7, 0.35)",0.05,0.7,0.35,73,3729.31,A#/Bb
"(0.05, 0.7, 0.4)",0.05,0.7,0.4,73,3729.31,A#/Bb
"(0.05, 0.7, 0.45)",0.05,0.7,0.45,73,3729.31,A#/Bb
"(0.05, 0.7, 0.5)",0.05,0.7,0.5,73,3729.31,A#/Bb
"(0.05, 0.7, 0.55)",0.05,0.7,0.55,73,3729.31,A#/Bb
"(0.05, 0.7, 0.6)",0.05,0.7,0.6,73,3729.31,A#/Bb
"(0.05, 0.7, 0.65)",0.05,0.7,0.65,73,3729.31,A#/Bb
"(0.05, 0.7, 0.7)",0.05,0.7,0.7,73,3729.31,A#/Bb
"(0.05, 0.7, 0.75)",0.05,0.7,0.75,73,3729.31,A#/Bb
"(0.05, 0.7, 0.8)",0.05,0.7,0.8,73,3729.31,A#/Bb
"(0.05, 0.7, 0.85)",0.05,0.7,0.85,73,3729.31,A#/Bb
"(0.05, 0.7, 0.9)",0.05,0.7,0.9,73,3729.31,A#/Bb
"(0.05, 0.7, 0.95)",0.05,0.7,0.95,73,3729.31,A#/Bb
"(0.05, 0.7, 1.0)",0.05,0.7,1.0,73,3729.31,A#/Bb
"(0.05, 0.75, 0.0)",0.05,0.75,0.0,73,3729.31,A#/Bb
"(0.05, 0.75, 0.05)",0.05,0.75,0.05,73,3729.31,A#/Bb
"(0.05, 0.75, 0.1)",0.05,0.75,0.1,73,3729.31,A#/Bb
"(0.05, 0.75, 0.15)",0.05,0.75,0.15,73,3729.31,A#/Bb
"(0.05, 0.75, 0.2)",0.05,0.75,0.2,73,3729.31,A#/Bb
"(0.05, 0.75, 0.25)",0.05,0.75,0.25,73,3729.31,A#/Bb
"(0.05, 0.75, 0.3)",0.05,0.75,0.3,73,3729.31,A#/Bb
"(0.05, 0.75, 0.35)",0.05,0.75,0.35,73,3729.31,A#/Bb
"(0.05, 0.75, 0.4)",0.05,0.75,0.4,73,3729.31,A#/Bb
"(0.05, 0.75, 0.45)",0.05,0.75,0.45,73,3729.31,A#/Bb
"(0.05, 0.75, 0.5)",0.05,0.75,0.5,73,3729.31,A#/Bb
"(0.05, 0.75, 0.55)",0.05,0.75,0.55,73,3729.31,A#/Bb
"(0.05, 0.75, 0.6)",0.05,0.75,0.6,73,3729.31,A#/Bb
"(0.05, 0.75, 0.65)",0.05,0.75,0.65,73,3729.31,A#/Bb
"(0.05, 0.75, 0.7)",0.05,0.75,0.7,73,3729.31,A#/Bb
"(0.05, 0.75, 0.75)",0.05,0.75,0.75,73,3729.31,A#/Bb
"(0.05, 0.75, 0.8)",0.05,0.75,0.8,73,3729.31,A#/Bb
"(0.05, 0.75, 0.85)",0.05,0.75,0.85,73,3729.31,A#/Bb
"(0.05, 0.75, 0.9)",0.05,0.75,0.9,73,3729.31,A#/Bb
"(0.05, 0.75, 0.95)",0.05,0.75,0.95,73,3729.31,A#/Bb
"(0.05, 0.75, 1.0)",0.05,0.75,1.0,73,3729.31,A#/Bb
"(0.05, 0.8, 0.0)",0.05,0.8,0.0,73,3729.31,A#/Bb
"(0.05, 0.8, 0.05)",0.05,0.8,0.05,73,3729.31,A#/Bb
"(0.05, 0.8, 0.1)",0.05,0.8,0.1,73,3729.31,A#/Bb
"(0.05, 0.8, 0.15)",0.05,0.8,0.15,73,3729.31,A#/Bb
"(0.05, 0.8, 0.2)",0.05,0.8,0.2,73,3729.31,A#/Bb
"(0.05, 0.8, 0.25)",0.05,0.8,0.25,73,3729.31,A#/Bb
"(0.05, 0.8, 0.3)",0.05,0.8,0.3,73,3729.31,A#/Bb
"(0.05, 0.8, 0.35)",0.05,0.8,0.35,73,3729.31,A#/Bb
"(0.05, 0.8, 0.4)",0.05,0.8,0.4,73,3729.31,A#/Bb
"(0.05, 0.8, 0.45)",0.05,0.8,0.45,73,3729.31,A#/Bb
"(0.05, 0.8, 0.5)",0.05,0.8,0.5,73,3729.31,A#/Bb
"(0.05, 0.8, 0.55)",0.05,0.8,0.55,73,3729.31,A#/Bb
"(0.05, 0.8, 0.6)",0.05,0.8,0.6,73,3729.31,A#/Bb
"(0.05, 0.8, 0.65)",0.05,0.8,0.65,73,3729.31,A#/Bb
"(0.05, 0.8, 0.7)",0.05,0.8,0.7,73,3729.31,A#/Bb
"(0.05, 0.8, 0.75)",0.05,0.8,0.75,73,3729.31,A#/Bb
"(0.05, 0.8, 0.8)",0.05,0.8,0.8,73,3729.31,A#/Bb
"(0.05, 0.8, 0.85)",0.05,0.8,0.85,73,3729.31,A#/Bb
"(0.05, 0.8, 0.9)",0.05,0.8,0.9,73,3729.31,A#/Bb
"(0.05, 0.8, 0.95)",0.05,0.8,0.95,73,3729.31,A#/Bb
"(0.05, 0.8, 1.0)",0.05,0.8,1.0,73,3729.31,A#/Bb
"(0.05, 0.85, 0.0)",0.05,0.85,0.0,73,3729.31,A#/Bb
"(0.05, 0.85, 0.05)",0.05,0.85,0.05,73,3729.31,A#/Bb
"(0.05, 0.85, 0.1)",0.05,0.85,0.1,73,3729.31,A#/Bb
"(0.05, 0.85, 0.15)",0.05,0.85,0.15,73,3729.31,A#/Bb
"(0.05, 0.85, 0.2)",0.05,0.85,0.2,73,3729.31,A#/Bb
"(0.05, 0.85, 0.25)",0.05,0.85,0.25,73,3729.31,A#/Bb
"(0.05, 0.85, 0.3)",0.05,0.85,0.3,73,3729.31,A#/Bb
"(0.05, 0.85, 0.35)",0.05,0.85,0.35,73,3729.31,A#/Bb
"(0.05, 0.85, 0.4)",0.05,0.85,0.4,73,3729.31,A#/Bb
"(0.05, 0.85, 0.45)",0.05,0.85,0.45,73,3729.31,A#/Bb
"(0.05, 0.85, 0.5)",0.05,0.85,0.5,73,3729.31,A#/Bb
"(0.05, 0.85, 0.55)",0.05,0.85,0.55,73,3729.31,A#/Bb
"(0.05, 0.85, 0.6)",0.05,0.85,0.6,73,3729.31,A#/Bb
"(0.05, 0.85, 0.65)",0.05,0.85,0.65,73,3729.31,A#/Bb
"(0.05, 0.85, 0.7)",0.05,0.85,0.7,73,3729.31,A#/Bb
"(0.05, 0.85, 0.75)",0.05,0.85,0.75,73,3729.31,A#/Bb
"(0.05, 0.85, 0.8)",0.05,0.85,0.8,73,3729.31,A#/Bb
"(0.05, 0.85, 0.85)",0.05,0.85,0.85,73,3729.31,A#/Bb
"(0.05, 0.85, 0.9)",0.05,0.85,0.9,73,3729.31,A#/Bb
"(0.05, 0.85, 0.95)",0.05,0.85,0.95,73,3729.31,A#/Bb
"(0.05, 0.85, 1.0)",0.05,0.85,1.0,73,3729.31,A#/Bb
"(0.05, 0.9, 0.0)",0.05,0.9,0.0,73,3729.31,A#/Bb
"(0.05, 0.9, 0.05)",0.05,0.9,0.05,73,3729.31,A#/Bb
"(0.05, 0.9, 0.1)",0.05,0.9,0.1,73,3729.31,A#/Bb
"(0.05, 0.9, 0.15)",0.05,0.9,0.15,73,3729.31,A#/Bb
"(0.05, 0.9, 0.2)",0.05,0.9,0.2,73,3729.31,A#/Bb
"(0.05, 0.9, 0.25)",0.05,0.9,0.25,73,3729.31,A#/Bb
"(0.05, 0.9, 0.3)",0.05,0.9,0.3,73,3729.31,A#/Bb
"(0.05, 0.9, 0.35)",0.05,0.9,0.35,73,3729.31,A#/Bb
"(0.05, 0.9, 0.4)",0.05,0.9,0.4,73,3729.31,A#/Bb
"(0.05, 0.9, 0.45)",0.05,0.9,0.45,73,3729.31,A#/Bb
"(0.05, 0.9, 0.5)",0.05,0.9,0.5,73,3729.31,A#/Bb
"(0.05, 0.9, 0.55)",0.05,0.9,0.55,73,3729.31,A#/Bb
"(0.05, 0.9, 0.6)",0.05,0.9,0.6,73,3729.31,A#/Bb
"(0.05, 0.9, 0.65)",0.05,0.9,0.65,73,3729.31,A#/Bb
"(0.05, 0.9, 0.7)",0.05,0.9,0.7,73,3729.31,A#/Bb
"(0.05, 0.9, 0.75)",0.05,0.9,0.75,73,3729.31,A#/Bb
"(0.05, 0.9, 0.8)",0.05,0.9,0.8,73,3729.31,A#/Bb
"(0.05, 0.9, 0.85)",0.05,0.9,0.85,73,3729.31,A#/Bb
"(0.05, 0.9, 0.9)",0.05,0.9,0.9,73,3729.31,A#/Bb
"(0.05, 0.9, 0.95)",0.05,0.9,0.95,73,3729.31,A#/Bb
"(0.05, 0.9, 1.0)",0.05,0.9,1.0,73,3729.31,A#/Bb
"(0.05, 0.95, 0.0)",0.05,0.95,0.0,73,3729.31,A#/Bb
"(0.05, 0.95, 0.05)",0.05,0.95,0.05,73,3729.31,A#/Bb
"(0.05, 0.95, 0.1)",0.05,0.95,0.1,73,3729.31,A#/Bb
"(0.05, 0.95, 0.15)",0.05,0.95,0.15,73,3729.31,A#/Bb
"(0.05, 0.95, 0.2)",0.05,0.95,0.2,73,3729.31,A#/Bb
"(0.05, 0.95, 0.25)",0.05,0.95,0.25,73,3729.31,A#/Bb
"(0.05, 0.95, 0.3)",0.05,0.95,0.3,73,3729.31,A#/Bb
"(0.05, 0.95, 0.35)",0.05,0.95,0.35,73,3729.31,A#/Bb
"(0.05, 0.95, 0.4)",0.05,0.95,0.4,73,3729.31,A#/Bb
"(0.05, 0.95, 0.45)",0.05,0.95,0.45,73,3729.31,A#/Bb
"(0.05, 0.95, 0.5)",0.05,0.95,0.5,73,3729.31,A#/Bb
"(0.05, 0.95, 0.55)",0.05,0.95,0.55,73,3729.31,A#/Bb
"(0.05, 0.95, 0.6)",0.05,0.95,0.6,73,3729.31,A#/Bb
"(0.05, 0.95, 0.65)",0.05,0.95,0.65,73,3729.31,A#/Bb
"(0.05, 0.95, 0.7)",0.05,0.95,0.7,73,3729.31,A#/Bb
"(0.05, 0.95, 0.75)",0.05,0.95,0.75,73,3729.31,A#/Bb
"(0.05, 0.95, 0.8)",0.05,0.95,0.8,73,3729.31,A#/Bb
"(0.05, 0.95, 0.85)",0.05,0.95,0.85,73,3729.31,A#/Bb
"(0.05, 0.95, 0.9)",0.05,0.95,0.9,73,3729.31,A#/Bb
"(0.05, 0.95, 0.95)",0.05,0.95,0.95,73,3729.31,A#/Bb
"(0.05, 0.95, 1.0)",0.05,0.95,1.0,73,3729.31,A#/Bb
"(0.05, 0.0, 0.0)",0.05,0.0,0.0,74,3951.07,B
"(0.05, 0.0, 0.05)",0.05,0.0,0.05,74,3951.07,B
"(0.05, 0.0, 0.1)",0.05,0.0,0.1,74,3951.07,B
"(0.05, 0.0, 0.15)",0.05,0.0,0.15,74,3951.07,B
"(0.05, 0.0, 0.2)",0.05,0.0,0.2,74,3951.07,B
"(0.05, 0.0, 0.25)",0.05,0.0,0.25,74,3951.07,B
"(0.05, 0.0, 0.3)",0.05,0.0,0.3,74,3951.07,B
"(0.05, 0.0, 0.35)",0.05,0.0,0.35,74,3951.07,B
"(0.05, 0.0, 0.4)",0.05,0.0,0.4,74,3951.07,B
"(0.05, 0.0, 0.45)",0.05,0.0,0.45,74,3951.07,B
"(0.05, 0.0, 0.5)",0.05,0.0,0.5,74,3951.07,B
"(0.05, 0.0, 0.55)",0.05,0.0,0.55,74,3951.07,B
"(0.05, 0.0, 0.6)",0.05,0.0,0.6,74,3951.07,B
"(0.05, 0.0, 0.65)",0.05,0.0,0.65,74,3951.07,B
"(0.05, 0.0, 0.7)",0.05,0.0,0.7,74,3951.07,B
"(0.05, 0.0, 0.75)",0.05,0.0,0.75,74,3951.07,B
"(0.05, 0.0, 0.8)",0.05,0.0,0.8,74,3951.07,B
"(0.05, 0.0, 0.85)",0.05,0.0,0.85,74,3951.07,B
"(0.05, 0.0, 0.9)",0.05,0.0,0.9,74,3951.07,B
"(0.05, 0.0, 0.95)",0.05,0.0,0.95,74,3951.07,B
"(0.05, 0.0, 1.0)",0.05,0.0,1.0,74,3951.07,B
"(0.05, 0.05, 0.0)",0.05,0.05,0.0,74,3951.07,B
"(0.05, 0.05, 0.05)",0.05,0.05,0.05,74,3951.07,B
"(0.05, 0.05, 0.1)",0.05,0.05,0.1,74,3951.07,B
"(0.05, 0.05, 0.15)",0.05,0.05,0.15,74,3951.07,B
"(0.05, 0.05, 0.2)",0.05,0.05,0.2,74,3951.07,B
"(0.05, 0.05, 0.25)",0.05,0.05,0.25,74,3951.07,B
"(0.05, 0.05, 0.3)",0.05,0.05,0.3,74,3951.07,B
"(0.05, 0.05, 0.35)",0.05,0.05,0.35,74,3951.07,B
"(0.05, 0.05, 0.4)",0.05,0.05,0.4,74,3951.07,B
"(0.05, 0.05, 0.45)",0.05,0.05,0.45,74,3951.07,B
"(0.05, 0.05, 0.5)",0.05,0.05,0.5,74,3951.07,B
"(0.05, 0.05, 0.55)",0.05,0.05,0.55,74,3951.07,B
"(0.05, 0.05, 0.6)",0.05,0.05,0.6,74,3951.07,B
"(0.05, 0.05, 0.65)",0.05,0.05,0.65,74,3951.07,B
"(0.05, 0.05, 0.7)",0.05,0.05,0.7,74,3951.07,B
"(0.05, 0.05, 0.75)",0.05,0.05,0.75,74,3951.07,B
"(0.05, 0.05, 0.8)",0.05,0.05,0.8,74,3951.07,B
"(0.05, 0.05, 0.85)",0.05,0.05,0.85,74,3951.07,B
"(0.05, 0.05, 0.9)",0.05,0.05,0.9,74,3951.07,B
"(0.05, 0.05, 0.95)",0.05,0.05,0.95,74,3951.07,B
"(0.05, 0.05, 1.0)",0.05,0.05,1.0,74,3951.07,B
"(0.1, 0.0, 0.0)",0.1,0.0,0.0,75,4186.01,C
"(0.1, 0.0, 0.05)",0.1,0.0,0.05,75,4186.01,C
"(0.1, 0.0, 0.1)",0.1,0.0,0.1,75,4186.01,C
"(0.1, 0.0, 0.15)",0.1,0.0,0.15,75,4186.01,C
"(0.1, 0.0, 0.2)",0.1,0.0,0.2,75,4186.01,C
"(0.1, 0.0, 0.25)",0.1,0.0,0.25,75,4186.01,C
"(0.1, 0.0, 0.3)",0.1,0.0,0.3,75,4186.01,C
"(0.1, 0.0, 0.35)",0.1,0.0,0.35,75,4186.01,C
"(0.1, 0.0, 0.4)",0.1,0.0,0.4,75,4186.01,C
"(0.1, 0.0, 0.45)",0.1,0.0,0.45,75,4186.01,C
"(0.1, 0.0, 0.5)",0.1,0.0,0.5,75,4186.01,C
"(0.1, 0.0, 0.55)",0.1,0.0,0.55,75,4186.01,C
"(0.1, 0.0, 0.6)",0.1,0.0,0.6,75,4186.01,C
"(0.1, 0.0, 0.65)",0.1,0.0,0.65,75,4186.01,C
"(0.1, 0.0, 0.7)",0.1,0.0,0.7,75,4186.01,C
"(0.1, 0.0, 0.75)",0.1,0.0,0.75,75,4186.01,C
"(0.1, 0.0, 0.8)",0.1,0.0,0.8,75,4186.01,C
"(0.1, 0.0, 0.85)",0.1,0.0,0.85,75,4186.01,C
"(0.1, 0.0, 0.9)",0.1,0.0,0.9,75,4186.01,C
"(0.1, 0.0, 0.95)",0.1,0.0,0.95,75,4186.01,C
"(0.1, 0.0, 1.0)",0.1,0.0,1.0,75,4186.01,C
"(0.1, 0.05, 0.0)",0.1,0.05,0.0,75,4186.01,C
"(0.1, 0.05, 0.05)",0.1,0.05,0.05,75,4186.01,C
"(0.1, 0.05, 0.1)",0.1,0.05,0.1,75,4186.01,C
"(0.1, 0.05, 0.15)",0.1,0.05,0.15,75,4186.01,C
"(0.1, 0.05, 0.2)",0.1,0.05,0.2,75,4186.01,C
"(0.1, 0.05, 0.25)",0.1,0.05,0.25,75,4186.01,C
"(0.1, 0.05, 0.3)",0.1,0.05,0.3,75,4186.01,C
"(0.1, 0.05, 0.35)",0.1,0.05,0.35,75,4186.01,C
"(0.1, 0.05, 0.4)",0.1,0.05,0.4,75,4186.01,C
"(0.1, 0.05, 0.45)",0.1,0.05,0.45,75,4186.01,C
"(0.1, 0.05, 0.5)",0.1,0.05,0.5,75,4186.01,C
"(0.1, 0.05, 0.55)",0.1,0.05,0.55,75,4186.01,C
"(0.1, 0.05, 0.6)",0.1,0.05,0.6,75,4186.01,C
"(0.1, 0.05, 0.65)",0.1,0.05,0.65,75,4186.01,C
"(0.1, 0.05, 0.7)",0.1,0.05,0.7,75,4186.01,C
"(0.1, 0.05, 0.75)",0.1,0.05,0.75,75,4186.01,C
"(0.1, 0.05, 0.8)",0.1,0.05,0.8,75,4186.01,C
"(0.1, 0.05, 0.85)",0.1,0.05,0.85,75,4186.01,C
"(0.1, 0.05, 0.9)",0.1,0.05,0.9,75,4186.01,C
"(0.1, 0.05, 0.95)",0.1,0.05,0.95,75,4186.01,C
"(0.1, 0.05, 1.0)",0.1,0.05,1.0,75,4186.01,C
"(0.1, 0.1, 0.0)",0.1,0.1,0.0,75,4186.01,C
"(0.1, 0.1, 0.05)",0.1,0.1,0.05,75,4186.01,C
"(0.1, 0.1, 0.1)",0.1,0.1,0.1,75,4186.01,C
"(0.1, 0.1, 0.15)",0.1,0.1,0.15,75,4186.01,C
"(0.1, 0.1, 0.2)",0.1,0.1,0.2,75,4186.01,C
"(0.1, 0.1, 0.25)",0.1,0.1,0.25,75,4186.01,C
"(0.1, 0.1, 0.3)",0.1,0.1,0.3,75,4186.01,C
"(0.1, 0.1, 0.35)",0.1,0.1,0.35,75,4186.01,C
"(0.1, 0.1, 0.4)",0.1,0.1,0.4,75,4186.01,C
"(0.1, 0.1, 0.45)",0.1,0.1,0.45,75,4186.01,C
"(0.1, 0.1, 0.5)",0.1,0.1,0.5,75,4186.01,C
"(0.1, 0.1, 0.55)",0.1,0.1,0.55,75,4186.01,C
"(0.1, 0.1, 0.6)",0.1,0.1,0.6,75,4186.01,C
"(0.1, 0.1, 0.65)",0.1,0.1,0.65,75,4186.01,C
"(0.1, 0.1, 0.7)",0.1,0.1,0.7,75,4186.01,C
"(0.1, 0.1, 0.75)",0.1,0.1,0.75,75,4186.01,C
"(0.1, 0.1, 0.8)",0.1,0.1,0.8,75,4186.01,C
"(0.1, 0.1, 0.85)",0.1,0.1,0.85,75,4186.01,C
"(0.1, 0.1, 0.9)",0.1,0.1,0.9,75,4186.01,C
"(0.1, 0.1, 0.95)",0.1,0.1,0.95,75,4186.01,C
"(0.1, 0.1, 1.0)",0.1,0.1,1.0,75,4186.01,C
"(0.15, 0.0, 0.0)",0.15,0.0,0.0,76,4434.92,C#/Db
"(0.15, 0.0, 0.05)",0.15,0.0,0.05,76,4434.92,C#/Db
"(0.15, 0.0, 0.1)",0.15,0.0,0.1,76,4434.92,C#/Db
"(0.15, 0.0, 0.15)",0.15,0.0,0.15,76,4434.92,C#/Db
"(0.15, 0.0, 0.2)",0.15,0.0,0.2,76,4434.92,C#/Db
"(0.15, 0.0, 0.25)",0.15,0.0,0.25,76,4434.92,C#/Db
"(0.15, 0.0, 0.3)",0.15,0.0,0.3,76,4434.92,C#/Db
"(0.15, 0.0, 0.35)",0.15,0.0,0.35,76,4434.92,C#/Db
"(0.15, 0.0, 0.4)",0.15,0.0,0.4,76,4434.92,C#/Db
"(0.15, 0.0, 0.45)",0.15,0.0,0.45,76,4434.92,C#/Db
"(0.15, 0.0, 0.5)",0.15,0.0,0.5,76,4434.92,C#/Db
"(0.15, 0.0, 0.55)",0.15,0.0,0.55,76,4434.92,C#/Db
"(0.15, 0.0, 0.6)",0.15,0.0,0.6,76,4434.92,C#/Db
"(0.15, 0.0, 0.65)",0.15,0.0,0.65,76,4434.92,C#/Db
"(0.15, 0.0, 0.7)",0.15,0.0,0.7,76,4434.92,C#/Db
"(0.15, 0.0, 0.75)",0.15,0.0,0.75,76,4434.92,C#/Db
"(0.15, 0.0, 0.8)",0.15,0.0,0.8,76,4434.92,C#/Db
"(0.15, 0.0, 0.85)",0.15,0.0,0.85,76,4434.92,C#/Db
"(0.15, 0.0, 0.9)",0.15,0.0,0.9,76,4434.92,C#/Db
"(0.15, 0.0, 0.95)",0.15,0.0,0.95,76,4434.92,C#/Db
"(0.15, 0.0, 1.0)",0.15,0.0,1.0,76,4434.92,C#/Db
"(0.15, 0.05, 0.0)",0.15,0.05,0.0,76,4434.92,C#/Db
"(0.15, 0.05, 0.05)",0.15,0.05,0.05,76,4434.92,C#/Db
"(0.15, 0.05, 0.1)",0.15,0.05,0.1,76,4434.92,C#/Db
"(0.15, 0.05, 0.15)",0.15,0.05,0.15,76,4434.92,C#/Db
"(0.15, 0.05, 0.2)",0.15,0.05,0.2,76,4434.92,C#/Db
"(0.15, 0.05, 0.25)",0.15,0.05,0.25,76,4434.92,C#/Db
"(0.15, 0.05, 0.3)",0.15,0.05,0.3,76,4434.92,C#/Db
"(0.15, 0.05, 0.35)",0.15,0.05,0.35,76,4434.92,C#/Db
"(0.15, 0.05, 0.4)",0.15,0.05,0.4,76,4434.92,C#/Db
"(0.15, 0.05, 0.45)",0.15,0.05,0.45,76,4434.92,C#/Db
"(0.15, 0.05, 0.5)",0.15,0.05,0.5,76,4434.92,C#/Db
"(0.15, 0.05, 0.55)",0.15,0.05,0.55,76,4434.92,C#/Db
"(0.15, 0.05, 0.6)",0.15,0.05,0.6,76,4434.92,C#/Db
"(0.15, 0.05, 0.65)",0.15,0.05,0.65,76,4434.92,C#/Db
"(0.15, 0.05, 0.7)",0.15,0.05,0.7,76,4434.92,C#/Db
"(0.15, 0.05, 0.75)",0.15,0.05,0.75,76,4434.92,C#/Db
"(0.15, 0.05, 0.8)",0.15,0.05,0.8,76,4434.92,C#/Db
"(0.15, 0.05, 0.85)",0.15,0.05,0.85,76,4434.92,C#/Db
"(0.15, 0.05, 0.9)",0.15,0.05,0.9,76,4434.92,C#/Db
"(0.15, 0.05, 0.95)",0.15,0.05,0.95,76,4434.92,C#/Db
"(0.15, 0.05, 1.0)",0.15,0.05,1.0,76,4434.92,C#/Db
"(0.15, 0.1, 0.0)",0.15,0.1,0.0,76,4434.92,C#/Db
"(0.15, 0.1, 0.05)",0.15,0.1,0.05,76,4434.92,C#/Db
"(0.15, 0.1, 0.1)",0.15,0.1,0.1,76,4434.92,C#/Db
"(0.15, 0.1, 0.15)",0.15,0.1,0.15,76,4434.92,C#/Db
"(0.15, 0.1, 0.2)",0.15,0.1,0.2,76,4434.92,C#/Db
"(0.15, 0.1, 0.25)",0.15,0.1,0.25,76,4434.92,C#/Db
"(0.15, 0.1, 0.3)",0.15,0.1,0.3,76,4434.92,C#/Db
"(0.15, 0.1, 0.35)",0.15,0.1,0.35,76,4434.92,C#/Db
"(0.15, 0.1, 0.4)",0.15,0.1,0.4,76,4434.92,C#/Db
"(0.15, 0.1, 0.45)",0.15,0.1,0.45,76,4434.92,C#/Db
"(0.15, 0.1, 0.5)",0.15,0.1,0.5,76,4434.92,C#/Db
"(0.15, 0.1, 0.55)",0.15,0.1,0.55,76,4434.92,C#/Db
"(0.15, 0.1, 0.6)",0.15,0.1,0.6,76,4434.92,C#/Db
"(0.15, 0.1, 0.65)",0.15,0.1,0.65,76,4434.92,C#/Db
"(0.15, 0.1, 0.7)",0.15,0.1,0.7,76,4434.92,C#/Db
"(0.15, 0.1, 0.75)",0.15,0.1,0.75,76,4434.92,C#/Db
"(0.15, 0.1, 0.8)",0.15,0.1,0.8,76,4434.92,C#/Db
"(0.15, 0.1, 0.85)",0.15,0.1,0.85,76,4434.92,C#/Db
"(0.15, 0.1, 0.9)",0.15,0.1,0.9,76,4434.92,C#/Db
"(0.15, 0.1, 0.95)",0.15,0.1,0.95,76,4434.92,C#/Db
"(0.15, 0.1, 1.0)",0.15,0.1,1.0,76,4434.92,C#/Db
"(0.15, 0.15, 0.0)",0.15,0.15,0.0,76,4434.92,C#/Db
"(0.15, 0.15, 0.05)",0.15,0.15,0.05,76,4434.92,C#/Db
"(0.15, 0.15, 0.1)",0.15,0.15,0.1,76,4434.92,C#/Db
"(0.15, 0.15, 0.15)",0.15,0.15,0.15,76,4434.92,C#/Db
"(0.15, 0.15, 0.2)",0.15,0.15,0.2,76,4434.92,C#/Db
"(0.15, 0.15, 0.25)",0.15,0.15,0.25,76,4434.92,C#/Db
"(0.15, 0.15, 0.3)",0.15,0.15,0.3,76,4434.92,C#/Db
"(0.15, 0.15, 0.35)",0.15,0.15,0.35,76,4434.92,C#/Db
"(0.15, 0.15, 0.4)",0.15,0.15,0.4,76,4434.92,C#/Db
"(0.15, 0.15, 0.45)",0.15,0.15,0.45,76,4434.92,C#/Db
"(0.15, 0.15, 0.5)",0.15,0.15,0.5,76,4434.92,C#/Db
"(0.15, 0.15, 0.55)",0.15,0.15,0.55,76,4434.92,C#/Db
"(0.15, 0.15, 0.6)",0.15,0.15,0.6,76,4434.92,C#/Db
"(0.15, 0.15, 0.65)",0.15,0.15,0.65,76,4434.92,C#/Db
"(0.15, 0.15, 0.7)",0.15,0.15,0.7,76,4434.92,C#/Db
"(0.15, 0.15, 0.75)",0.15,0.15,0.75,76,4434.92,C#/Db
"(0.15, 0.15, 0.8)",0.15,0.15,0.8,76,4434.92,C#/Db
"(0.15, 0.15, 0.85)",0.15,0.15,0.85,76,4434.92,C#/Db
"(0.15, 0.15, 0.9)",0.15,0.15,0.9,76,4434.92,C#/Db
"(0.15, 0.15, 0.95)",0.15,0.15,0.95,76,4434.92,C#/Db
"(0.15, 0.15, 1.0)",0.15,0.15,1.0,76,4434.92,C#/Db
"(0.2, 0.0, 0.0)",0.2,0.0,0.0,76,4434.92,C#/Db
"(0.2, 0.0, 0.05)",0.2,0.0,0.05,76,4434.92,C#/Db
"(0.2, 0.0, 0.1)",0.2,0.0,0.1,76,4434.92,C#/Db
"(0.2, 0.0, 0.15)",0.2,0.0,0.15,76,4434.92,C#/Db
"(0.2, 0.0, 0.2)",0.2,0.0,0.2,76,4434.92,C#/Db
"(0.2, 0.0, 0.25)",0.2,0.0,0.25,76,4434.92,C#/Db
"(0.2, 0.0, 0.3)",0.2,0.0,0.3,76,4434.92,C#/Db
"(0.2, 0.0, 0.35)",0.2,0.0,0.35,76,4434.92,C#/Db
"(0.2, 0.0, 0.4)",0.2,0.0,0.4,76,4434.92,C#/Db
"(0.2, 0.0, 0.45)",0.2,0.0,0.45,76,4434.92,C#/Db
"(0.2, 0.0, 0.5)",0.2,0.0,0.5,76,4434.92,C#/Db
"(0.2, 0.0, 0.55)",0.2,0.0,0.55,76,4434.92,C#/Db
"(0.2, 0.0, 0.6)",0.2,0.0,0.6,76,4434.92,C#/Db
"(0.2, 0.0, 0.65)",0.2,0.0,0.65,76,4434.92,C#/Db
"(0.2, 0.0, 0.7)",0.2,0.0,0.7,76,4434.92,C#/Db
"(0.2, 0.0, 0.75)",0.2,0.0,0.75,76,4434.92,C#/Db
"(0.2, 0.0, 0.8)",0.2,0.0,0.8,76,4434.92,C#/Db
"(0.2, 0.0, 0.85)",0.2,0.0,0.85,76,4434.92,C#/Db
"(0.2, 0.0, 0.9)",0.2,0.0,0.9,76,4434.92,C#/Db
"(0.2, 0.0, 0.95)",0.2,0.0,0.95,76,4434.92,C#/Db
"(0.2, 0.0, 1.0)",0.2,0.0,1.0,76,4434.92,C#/Db
"(0.2, 0.05, 0.0)",0.2,0.05,0.0,76,4434.92,C#/Db
"(0.2, 0.05, 0.05)",0.2,0.05,0.05,76,4434.92,C#/Db
"(0.2, 0.05, 0.1)",0.2,0.05,0.1,76,4434.92,C#/Db
"(0.2, 0.05, 0.15)",0.2,0.05,0.15,76,4434.92,C#/Db
"(0.2, 0.05, 0.2)",0.2,0.05,0.2,76,4434.92,C#/Db
"(0.2, 0.05, 0.25)",0.2,0.05,0.25,76,4434.92,C#/Db
"(0.2, 0.05, 0.3)",0.2,0.05,0.3,76,4434.92,C#/Db
